Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;X
Milani;2533;ARG;2003;2030;2030;2030;3;9;16;2;0;5;0;Djmilani;2003;2019;x
Montero;2534;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Csmontero;2003;2019;x
Morelli;2535;ARG;2003;2030;2030;2030;3;9;272;1;0;5;0;Famorelli;2003;2019;x
Paoli;2536;ARG;2003;2030;2030;2030;3;9;256;2;0;5;0;Vrpaoli;2003;2019;x
Pelagatti;2537;ARG;2003;2030;2030;2030;3;9;4194560;2;0;5;0;Jcpelagatti;2003;2019;x
Peretti;2538;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Fcperetti;2003;2019;x
Piazza;2539;ARG;2003;2030;2030;2030;3;9;132;1;0;5;0;Hpiazza;2003;2019;x
Poggi;2540;ARG;2003;2030;2030;2030;3;9;6;2;0;5;0;Rapoggi;2003;2019;x
Pozzi;2541;ARG;2003;2003;2003;2030;1;9;0;3;0;5;0;Lapozzi;2003;2019;x
Pritz;2542;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Repritz;2003;2019;x
Serrano;2543;ARG;2003;2030;2030;2030;3;9;134;3;0;5;0;Aeserrano;2003;2019;x
Tellado;2544;ARG;2003;2030;2030;2030;3;9;132;2;0;5;0;Jatellado;2003;2019;x
Terrado;2545;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Caterrado;2003;2019;x
Amigo;2546;ARG;2003;2030;2030;2030;3;9;0;1;0;5;1;Daamigo;2003;2019;x
Brocanelli;2547;ARG;2003;2030;2030;2030;3;9;0;0;0;5;1;Mabrocanelli;2003;2019;x
Casanova;2548;ARG;2003;2030;2030;2030;3;9;0;1;0;5;1;Flcasanova;2003;2019;x
Costa;2549;ARG;2003;2030;2030;2030;3;9;0;3;0;5;1;Nocosta;2003;2019;x
Erice;2550;ARG;2003;2030;2030;2030;3;9;0;0;0;5;1;Gferice;2003;2019;x
García;2551;ARG;2003;2030;2030;2030;3;9;2048;3;0;5;1;Eagarcia;2003;2019;x
Godoy;2552;ARG;2003;2003;2003;2030;1;9;4096;3;0;5;1;Jogodoy;2003;2019;x
Hindryckx;2553;ARG;2003;2030;2030;2030;3;9;0;2;0;5;1;Dfhindrick;2003;2019;x
Lobbe;2554;ARG;2003;2030;2030;2030;3;9;0;1;0;5;1;Aflobbe;2003;2019;x
Maegli;2555;ARG;2003;2030;2030;2030;39;9;0;1;0;5;1;Agmaegli;2003;2019;x
Manino;2556;ARG;2003;2003;2030;2030;2;9;0;2;0;5;1;Lomanino;2003;2019;x
Marin;2557;ARG;2003;2030;2030;2030;3;9;0;1;0;5;1;Jrmarin;2003;2019;x
Martín;2558;ARG;2003;2030;2030;2030;3;9;4096;2;0;5;1;Daemartin;2003;2019;x
Martínez J.A.;2559;ARG;2003;2030;2030;2030;3;9;0;1;0;5;1;Jamartinez;2003;2019;x
Méndez;2560;ARG;2003;2030;2030;2030;3;9;0;1;0;5;1;Crmendez;2003;2019;x
Nielsen;2561;ARG;2003;2030;2030;2030;3;9;0;1;0;5;1;Rgnielsen;2003;2019;x
Olivera;2562;ARG;2003;2030;2030;2030;3;9;0;2;0;5;1;Miolivera;2003;2019;x
Olmedo;2563;ARG;2003;2003;2030;2030;2;9;0;2;0;5;1;Esolmedo;2003;2019;x
Palma;2564;ARG;2003;2030;2030;2030;3;9;0;1;0;5;1;Jcpalma;2003;2019;x
Paz;2565;ARG;2003;2003;2030;2030;2;9;0;2;0;5;1;Capazarg;2003;2019;x
Radivoj;2566;ARG;2003;2003;2030;2030;2;9;0;2;0;5;1;Oradivoj;2003;2019;x
Rivas;2567;ARG;2003;2030;2030;2030;3;9;4096;3;0;5;1;Ercrivas;2003;2019;x
Rotolo;2568;ARG;2003;2003;2030;2030;2;9;8192;2;0;5;1;Birotolo;2003;2019;x
Torres;2569;ARG;2003;2030;2030;2030;3;9;0;1;0;5;1;Atorres;2003;2019;x
Varela;2570;ARG;2003;2030;2030;2030;3;9;0;1;0;5;1;Jlpvarela;2003;2019;x
Vidal;2571;ARG;2003;2030;2030;2030;3;9;0;0;0;5;1;Elvidal;2003;2019;x
Vignolles;2572;ARG;2003;2030;2030;2030;3;9;512;2;0;5;1;Pmvignolles;2003;2019;x
Acosta;2573;ARG;2003;2030;2030;2030;3;9;0;1;0;5;2;Unknown;2003;2019;x
Alvarez;2574;ARG;2003;2030;2030;2030;3;9;0;1;0;5;2;Unknown;2003;2019;x
Ayerdi;2575;ARG;2003;2030;2030;2030;3;9;0;2;0;5;2;Unknown;2003;2019;x
Callejo;2576;ARG;2003;2030;2030;2030;3;9;0;2;0;5;2;Unknown;2003;2019;x
Constantino;2577;ARG;2003;2030;2030;2030;3;9;0;3;0;5;2;Nconstantino;2003;2019;x
Discoli;2578;ARG;2003;2030;2030;2030;3;9;0;1;0;5;2;Unknown;2003;2019;x
Macaya;2579;ARG;2003;2030;2030;2030;3;9;0;2;0;5;2;Unknown;2003;2019;x
Machetanz;2580;ARG;2003;2030;2030;2030;3;9;131072;2;0;5;2;Crmachetanz;2003;2019;x
Rohde;2581;ARG;2003;2030;2030;2030;3;9;0;3;0;5;2;Carohde;2003;2019;x
