Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;X
Morais Sarmento;45237;POR;2030;2030;2030;2030;1;4;528;1;0;3;0;;2030;2040;2040;X
Neto;45238;POR;2030;2030;2030;2030;2;4;0;2;0;5;0;;2030;2040;2040;X
Norton Matos;45239;POR;2030;2030;2030;2030;0;5;514;1;0;2;0;;2030;2040;2040;X
Oom;45240;POR;2030;2030;2030;2030;3;3;32;1;0;5;0;;2030;2040;2040;X
Pacheco Quirono Sousa;45241;POR;2030;2030;2030;2030;3;3;32;0;0;4;0;;2030;2040;2040;X
Paula Pinheiro Machado;45242;POR;2030;2030;2030;2030;2;5;64;1;0;3;0;;2030;2040;2040;X
Peixoto é Cunha;45243;POR;2030;2030;2030;2030;1;4;4;1;0;4;0;;2030;2040;2040;X
Pereira Bastos;45244;POR;2030;2030;2030;2030;2;5;544;1;0;5;0;;2030;2040;2040;X
Pereira Coutinho  F.;45245;POR;2030;2030;2030;2030;3;4;16;0;0;4;0;;2030;2040;2040;X
Pereira Coutinho  M.;45246;POR;2030;2030;2030;2030;2;4;16;1;0;4;0;;2030;2040;2040;X
Quintino Rogado;45247;POR;2030;2030;2030;2030;3;4;32;0;0;5;0;;2030;2040;2040;X
Rocha Beleza;45248;POR;2030;2030;2030;2030;3;4;64;0;0;5;0;;2030;2040;2040;X
Rodrigues;45249;POR;2030;2030;2030;2030;2;5;0;1;0;5;0;;2030;2040;2040;X
Rodrigues Sousa;45250;POR;2030;2030;2030;2030;1;4;2;2;0;4;0;;2030;2040;2040;X
Rolão Preto;45251;POR;2030;2030;2030;2030;3;5;0;0;0;2;0;;2030;2040;2040;X
Sã;45252;POR;2030;2030;2030;2030;1;4;576;1;0;3;0;;2030;2040;2040;X
Sampaio;45253;POR;2030;2030;2030;2030;3;4;256;1;0;4;0;;2030;2040;2040;X
Santos Nogueira;45254;POR;2030;2030;2030;2030;3;3;4;0;0;5;0;;2030;2040;2040;X
Silva Bastos;45255;POR;2030;2030;2030;2030;2;4;4;1;0;5;0;;2030;2040;2040;X
Silva Domingues;45256;POR;2030;2030;2030;2030;3;3;1;0;0;4;0;;2030;2040;2040;X
Silveira Malheiro;45257;POR;2030;2030;2030;2030;2;3;128;1;0;5;0;;2030;2040;2040;X
Simas Machados;45258;POR;2030;2030;2030;2030;2;4;640;0;0;4;0;;2030;2040;2040;X
Sinel Cordes;45259;POR;2030;2030;2030;2030;3;4;32;0;0;5;0;;2030;2040;2040;X
Teotonio Pereira;45264;POR;2030;2030;2030;2030;3;5;16;0;0;5;0;;2030;2040;2040;X
Trindade;45265;POR;2030;2030;2030;2030;2;3;0;0;0;4;0;;2030;2040;2040;X
Vale Andrade;45266;POR;2030;2030;2030;2030;2;3;32;1;0;4;0;;2030;2040;2040;X
Valente Carvalho;45267;POR;2030;2030;2030;2030;3;3;1;0;0;5;0;;2030;2040;2040;X
Afreixo;45268;POR;2030;2030;2030;2030;1;5;2560;1;0;5;1;;2030;2040;2040;X
Américo Tomas;45269;POR;2030;2030;2030;2030;1;5;0;3;0;5;1;;2030;2040;2040;X
Cabeza Nuñes;45270;POR;2030;2030;2030;2030;3;3;0;0;0;5;1;;2030;2040;2040;X
Canto e Castro;45271;POR;2030;2030;2030;2030;1;4;4608;1;0;5;1;;2030;2040;2040;X
Castro Saïs;45272;POR;2030;2030;2030;2030;3;3;2024;0;0;5;1;;2030;2040;2040;X
Deus Tomas;45273;POR;2030;2030;2030;2030;2;5;8192;1;0;5;1;;2030;2040;2040;X
Marques Esparteiro;45274;POR;2030;2030;2030;2030;3;4;0;0;0;4;1;;2030;2040;2040;X
Meireles;45275;POR;2030;2030;2030;2030;3;5;0;0;0;5;1;;2030;2040;2040;X
Mendes Cabecadas;45276;POR;2030;2030;2030;2030;3;4;0;0;0;5;1;;2030;2040;2040;X
Sarmento Rodrigues;45277;POR;2030;2030;2030;2030;3;4;0;0;0;5;1;;2030;2040;2040;X
Sarmento Saavedra;45278;POR;2030;2030;2030;2030;2;5;4096;1;0;5;1;;2030;2040;2040;X
Taixeira;45279;POR;2030;2030;2030;2030;3;5;2024;0;0;5;1;;2030;2040;2040;X
Castro Saïs;45280;POR;2030;2030;2030;2030;3;3;0;0;0;5;2;;2030;2040;2040;X
Delgado;45281;POR;2030;2030;2030;2030;3;5;0;1;0;5;2;;2030;2040;2040;X
Goia dos Santos;45282;POR;2030;2030;2030;2030;3;4;0;1;0;5;2;;2030;2040;2040;X
Gouveia;45283;POR;2030;2030;2030;2030;2;5;512;1;0;5;2;;2030;2040;2040;X
Lima Viera;45284;POR;2030;2030;2030;2030;3;3;0;0;0;5;2;;2030;2040;2040;X
Moura;45285;POR;2030;2030;2030;2030;3;4;0;1;0;5;2;;2030;2040;2040;X
Ortins Bettencourt;45286;POR;2030;2030;2030;2030;2;5;131072;1;0;5;2;;2030;2040;2040;X
Peixieria Gomes;45287;POR;2030;2030;2030;2030;3;4;0;0;0;5;2;;2030;2040;2040;X
Pequito Rebelo;45288;POR;2030;2030;2030;2030;3;4;0;0;0;2;2;;2030;2040;2040;X
