Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;X
Stephanakos;31528;GRE;2003;1990;1990;1990;3;3;0;0;0;2;0;;2003;2040;2040;X
Stergiopoulos;31529;GRE;2003;1990;1990;1990;3;3;0;0;0;2;0;;2003;2040;2040;X
Stimachos;31530;GRE;2003;2003;1990;1990;3;4;1;1;0;4;0;;2003;2040;2040;X
Triantafyllidis;31531;GRE;2003;1990;1990;1990;3;3;256;0;0;2;0;;2003;2040;2040;X
Tsigantes;31532;GRE;2003;1990;1990;1990;3;3;128;0;0;2;0;;2003;2040;2040;X
Tsolakoglou;31533;GRE;2003;2003;2003;1990;1;5;2;1;0;1;0;;2003;2040;2040;X
Tsounoukas;31534;GRE;2003;2003;1990;1990;2;3;16;0;0;5;0;;2003;2040;2040;X
Urachnos;31535;GRE;2003;2003;1990;1990;2;4;514;1;0;4;0;;2003;2040;2040;X
Vlahopoulos;31536;GRE;2003;2003;2003;1990;1;5;516;1;0;3;0;;2003;2040;2040;X
Zegouris;31537;GRE;2003;2003;2003;1990;2;4;1;2;0;5;0;;2003;2040;2040;X
Zervas;31538;GRE;2003;2003;1990;1990;2;5;17;1;0;3;0;;2003;2040;2040;X
Zoiopoulos;31539;GRE;2003;1990;1990;1990;3;3;4;0;0;4;0;;2003;2040;2040;X
Gousis;31540;GRE;2003;1990;1990;1990;3;3;0;0;0;3;1;;2003;2040;2040;X
Koumas;31541;GRE;2003;2003;1990;1990;3;4;0;1;0;4;1;;2003;2040;2040;X
Miaoulis;31542;GRE;2003;1990;1990;1990;3;3;0;0;0;3;1;;2003;2040;2040;X
Oikonomou;31543;GRE;2003;2003;1990;1990;2;4;0;1;0;3;1;;2003;2040;2040;X
Sakellariou;31544;GRE;2003;2003;2003;1990;1;4;0;1;0;4;1;;2003;2040;2040;X
Saxinis;31545;GRE;2003;1990;1990;1990;3;3;0;0;0;4;1;;2003;2040;2040;X
Saxtourkis;31546;GRE;2003;2003;1990;1990;2;4;0;1;0;4;1;;2003;2040;2040;X
Tsamotos;31547;GRE;2003;1990;1990;1990;3;3;2024;0;0;4;1;;2003;2040;2040;X
Votsis;31548;GRE;2003;2003;1990;1990;2;5;4608;1;0;5;1;;2003;2040;2040;X
Voulgaris;31549;GRE;2003;2003;2003;1990;2;4;0;2;0;4;1;;2003;2040;2040;X
Anagnostopoulos;31550;GRE;2003;1990;1990;1990;3;3;0;0;0;4;2;;2003;2040;2040;X
Bardivilias;31551;GRE;2003;2003;1990;1990;2;4;131072;0;0;4;2;;2003;2040;2040;X
Geanados;31552;GRE;2003;2003;1990;1990;2;3;8192;1;0;4;2;;2003;2040;2040;X
Kaleandros;31553;GRE;2003;1990;1990;1990;3;3;0;0;0;4;2;;2003;2040;2040;X
Katassos;31554;GRE;2003;1990;1990;1990;3;3;0;0;0;4;2;;2003;2040;2040;X
Kellas;31555;GRE;2003;1990;1990;1990;3;3;4096;0;0;4;2;;2003;2040;2040;X
Palitseas;31556;GRE;2003;1990;1990;1990;3;3;0;0;0;4;2;;2003;2040;2040;X
Papagos;31557;GRE;2003;2003;2003;1990;1;3;512;1;0;4;2;;2003;2040;2040;X
