Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;X
Zarkovic;71046;SER;2002;2004;2030;2030;2;9;0;1;0;5;1;Mzarkovic;2003;2030;2030;x
Djukanovic;71047;SER;2008;2030;2030;2030;2;9;0;2;0;5;2;Ndjukanovic;2008;2030;2030;x
Djuric;71048;SER;2008;2030;2030;2030;2;9;0;1;0;5;2;Unknown;2008;2030;2030;x
Draganic;71049;SER;2003;2030;2030;2030;3;9;0;2;0;5;2;Jdraganic;2003;2030;2030;x
Jokic;71050;SER;2000;2005;2030;2030;2;9;4096;2;0;5;2;Ljjokic;2003;2030;2030;x
Katanic;71051;SER;2003;2030;2030;2030;3;9;0;2;0;5;2;Drkatanic;2003;2030;2030;x
Masic;71052;SER;2000;2004;2030;2030;2;9;0;1;0;5;2;Rmasic;2003;2030;2030;x
Petrovic;71053;SER;2000;2003;2030;2030;2;9;0;2;0;5;2;Unknown;2003;2030;2030;x
Vlahovic;71054;SER;2003;2030;2030;2030;3;9;0;1;0;5;2;Vvlahovic;2003;2030;2030;x
Vranic;71055;SER;2003;2030;2030;2030;3;9;0;2;0;5;2;Mvranic;2003;2030;2030;x
