Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;X
Pan;123153;CHI;1003;2099;2099;2099;3;6;80;2;0;3;0;L123153;2003;2030;2030;x
Huang;123154;CHI;1003;2099;2099;2099;3;6;4;2;0;3;0;L123154;2003;2030;2030;x
Wang;123155;CHI;1003;2099;2099;2099;3;6;16;2;0;3;0;L123155;2003;2030;2030;x
Tsai;123156;CHI;1003;2099;2099;2099;3;6;32;2;0;3;0;L123156;2003;2030;2030;x
Wen;123157;CHI;1003;2099;2099;2099;3;6;288;2;0;3;0;L123157;2003;2030;2030;x
Huang;123158;CHI;1003;2099;2099;2099;3;6;33;2;0;3;0;L123158;2003;2030;2030;x
Yu;123159;CHI;1003;2099;2099;2099;3;6;513;2;0;3;0;L123159;2003;2030;2030;x
Chao;123160;CHI;1003;2099;2099;2099;3;6;513;2;0;3;0;L123160;2003;2030;2030;x
Cheng;123161;CHI;1003;2099;2099;2099;3;6;513;2;0;3;0;L123161;2003;2030;2030;x
Chai;123162;CHI;1003;2099;2099;2099;3;6;32;2;0;3;0;L123162;2003;2030;2030;x
Liu;123163;CHI;1003;2099;2099;2099;3;6;32;2;0;3;0;L123163;2003;2030;2030;x
Lu;123164;CHI;1003;2099;2099;2099;3;6;1;2;0;3;0;L123164;2003;2030;2030;x
Chang;123165;CHI;1003;2099;2099;2099;3;6;0;2;0;3;0;L123165;2003;2030;2030;x
Wang;123166;CHI;1003;2099;2099;2099;3;6;1;2;0;3;0;L123166;2003;2030;2030;x
Liu;123167;CHI;1003;1003;1003;1003;0;6;14336;2;0;4;1;L123167;2003;2030;2030;x
Lee;123168;CHI;1003;1003;1003;1003;0;6;5120;2;0;4;1;L123168;2003;2030;2030;x
Chen;123169;CHI;1003;1003;1003;2099;1;6;4096;2;0;4;1;L123169;2003;2030;2030;x
Lin;123170;CHI;1003;1003;1003;2099;1;6;7168;2;0;4;1;L123170;2003;2030;2030;x
Wang;123171;CHI;1003;1003;1003;2099;1;6;10240;2;0;4;1;L123171;2003;2030;2030;x
Wu;123172;CHI;1003;1003;1003;2099;1;6;1024;2;0;4;1;L123172;2003;2030;2030;x
Miao;123173;CHI;1003;1003;1003;2099;1;6;5120;2;0;4;1;L123173;2003;2030;2030;x
Kao;123174;CHI;1003;1003;1003;2099;1;6;12288;2;0;4;1;L123174;2003;2030;2030;x
Fei;123175;CHI;1003;1003;1003;2099;1;6;7168;2;0;4;1;L123175;2003;2030;2030;x
Kung;123176;CHI;1003;1003;2099;2099;2;6;8192;2;0;4;1;L123176;2003;2030;2030;x
Liu;123177;CHI;1003;1003;2099;2099;2;6;0;2;0;4;1;L123177;2003;2030;2030;x
Wang;123178;CHI;1003;1003;2099;2099;2;6;0;2;0;4;1;L123178;2003;2030;2030;x
Wu;123179;CHI;1003;1003;2099;2099;2;6;2048;2;0;4;1;L123179;2003;2030;2030;x
Chiang;123180;CHI;1003;1003;2099;2099;2;6;0;2;0;4;1;L123180;2003;2030;2030;x
Hsieh;123181;CHI;1003;1003;2099;2099;2;6;9216;2;0;4;1;L123181;2003;2030;2030;x
Sun;123182;CHI;1003;1003;2099;2099;2;6;4096;2;0;4;1;L123182;2003;2030;2030;x
Liu;123183;CHI;1003;2099;2099;2099;3;6;2048;2;0;4;1;L123183;2003;2030;2030;x
Wang;123184;CHI;1003;2099;2099;2099;3;6;0;2;0;4;1;L123184;2003;2030;2030;x
Hsu;123185;CHI;1003;2099;2099;2099;3;6;0;2;0;4;1;L123185;2003;2030;2030;x
Chen;123186;CHI;1003;1003;1003;1003;0;6;77824;2;0;4;2;L123186;2003;2030;2030;x
Tang;123187;CHI;1003;1003;1003;1003;0;6;225280;2;0;4;2;L123187;2003;2030;2030;x
Li;123188;CHI;1003;1003;1003;1003;0;6;237568;2;0;4;2;L123188;2003;2030;2030;x
Liu;123189;CHI;1003;1003;1003;2099;1;6;139264;2;0;4;2;L123189;2003;2030;2030;x
Shen;123190;CHI;1003;1003;1003;2099;1;6;45056;2;0;4;2;L123190;2003;2030;2030;x
Peng;123191;CHI;1003;1003;1003;2099;1;6;200704;2;0;4;2;L123191;2003;2030;2030;x
Chen;123192;CHI;1003;1003;1003;2099;1;6;172032;2;0;4;2;L123192;2003;2030;2030;x
Jin;123193;CHI;1003;1003;1003;2099;1;6;0;2;0;4;2;L123193;2003;2030;2030;x
Liu;123194;CHI;1003;1003;2099;2099;2;6;0;2;0;4;2;L123194;2003;2030;2030;x
Wang;123195;CHI;1003;1003;2099;2099;2;6;65536;2;0;4;2;L123195;2003;2030;2030;x
Chen;123196;CHI;1003;1003;2099;2099;2;6;110592;2;0;4;2;L123196;2003;2030;2030;x
Liu;123197;CHI;1003;2099;2099;2099;3;6;0;2;0;4;2;L123197;2003;2030;2030;x
Tien;123198;CHI;1003;2099;2099;2099;3;6;0;2;0;4;2;L123198;2003;2030;2030;x
Wang;123199;CHI;1003;2099;2099;2099;3;6;0;2;0;4;2;L123199;2003;2030;2030;x
Chu;123200;CHI;1003;2099;2099;2099;3;6;131072;2;0;4;2;L123200;2003;2030;2030;x
Chuang;123201;CHI;1003;2099;2099;2099;3;6;16384;2;0;4;2;L123201;2003;2030;2030;x
Shen;123202;CHI;1003;2099;2099;2099;3;6;65536;2;0;4;2;L123202;2003;2030;2030;x
Su;123203;CHI;1003;2099;2099;2099;3;6;204800;2;0;4;2;L123203;2003;2030;2030;x
Chao;123204;CHI;1003;2099;2099;2099;3;6;0;2;0;4;2;L123204;2003;2030;2030;x
Lee H.C.;123205;CHI;1000;1010;1011;2099;3;6;32;2;0;3;0;TW_Lee_Hsiang-chou;2003;2030;2030;x
Dong H.L.;123206;CHI;1000;1000;1010;2099;1;6;1024;2;0;4;1;TW_Dong_Hsiang-long;2003;2030;2030;x
Yen Ming;123207;CHI;1000;1000;1010;2099;1;6;0;2;0;4;2;TW_Yen_Ming;2003;2030;2030;x
